target_id,target_name,latitude_deg,longitude_deg,priority,release_step,deadline_step,duration,required_mode,required_resolution_m,required_swath_km,min_sun_elevation_deg,energy_cost,original_data_mb,compression_ratio,cooperation_mode,required_observers,max_coordination_gap_steps
train_002561,Train-Target-002561,15.90153296,-136.72485578,8,30,111,1,sar,10.2735,85.7212,-90.0,5.2609,74.9987,0.186708,single,1,120
train_000970,Train-Target-000970,46.51604385,-179.46592789,5,64,144,1,optical,2.4862,40.5917,8.0,7.1175,39.2747,0.227518,single,1,120
train_000931,Train-Target-000931,-1.71053364,-12.11144562,4,70,223,1,optical,6.4382,43.8647,8.0,5.6169,28.9987,0.432191,sequential,2,120
train_002172,Train-Target-002172,73.48841101,73.31544341,9,74,226,1,optical,2.3933,14.8582,8.0,5.0270,89.0373,0.213485,single,1,120
train_002802,Train-Target-002802,-9.22280039,-120.71756987,7,7,134,1,optical,9.4728,16.8385,8.0,7.6765,53.9469,0.341850,single,1,120
train_000174,Train-Target-000174,35.26336832,100.77350934,8,29,89,1,sar,19.1751,54.6158,-90.0,8.0513,48.7464,0.444276,sequential,2,120
train_000959,Train-Target-000959,-39.43226780,-61.20888136,4,101,219,1,optical,3.5874,42.7029,8.0,5.7480,41.8912,0.270436,single,1,120
train_001696,Train-Target-001696,-62.83054776,22.18983568,1,17,152,1,sar,9.8605,70.2786,-90.0,7.9390,76.1241,0.286755,single,1,120
train_000885,Train-Target-000885,51.99543015,173.40212438,9,8,116,1,infrared,33.9570,87.4918,-90.0,5.8846,61.2609,0.216465,simultaneous,2,120
train_001535,Train-Target-001535,20.05327073,-153.69897687,4,121,210,1,optical,4.2652,53.6818,8.0,7.7752,67.4948,0.394464,single,1,120
train_002577,Train-Target-002577,38.54990614,-125.75348778,5,16,150,1,optical,7.4437,51.6858,8.0,8.1285,28.0849,0.275561,single,1,120
train_002130,Train-Target-002130,-28.84892142,-16.92831575,1,121,223,1,optical,7.7080,58.0993,8.0,8.0032,25.6320,0.227218,single,1,120
train_002785,Train-Target-002785,-51.83799370,-160.51370766,2,84,186,1,optical,3.5963,62.6148,8.0,7.5672,29.8036,0.199668,single,1,120
train_001257,Train-Target-001257,-35.35798673,58.71955012,1,14,161,1,sar,12.8238,31.8939,-90.0,6.1817,59.3294,0.298624,single,1,120
train_001274,Train-Target-001274,-8.94698237,-162.41244266,7,35,103,1,optical,5.2370,62.2676,8.0,6.4613,33.6462,0.199229,simultaneous,2,120
train_000661,Train-Target-000661,-12.89697300,112.84319635,3,30,170,1,optical,4.5337,28.8464,8.0,6.9274,86.7721,0.385821,single,1,120
train_002264,Train-Target-002264,-18.26925236,17.38673782,1,155,216,1,optical,3.2128,21.0487,8.0,7.6510,24.2692,0.447626,single,1,120
train_001764,Train-Target-001764,17.65706973,-31.29836654,4,16,97,1,sar,13.1452,35.4308,-90.0,5.2064,36.3214,0.253486,sequential,2,120
train_000247,Train-Target-000247,20.94232764,-80.65935915,10,4,157,1,sar,11.3364,42.0052,-90.0,5.7896,56.1087,0.325974,sequential,2,120
train_003034,Train-Target-003034,-1.07096026,-129.91276743,7,3,148,1,optical,4.6527,21.5216,8.0,5.8545,76.7864,0.328739,single,1,120
train_002138,Train-Target-002138,14.18618503,-157.76929741,9,166,227,1,optical,5.0019,12.8719,8.0,4.8023,79.5844,0.209788,single,1,120
train_002384,Train-Target-002384,-74.59790847,-164.05853403,1,1,150,1,optical,7.1122,31.0374,8.0,5.3747,81.0130,0.279423,single,1,120
train_002145,Train-Target-002145,-1.87306013,-3.90839903,6,118,232,1,optical,3.5195,52.9024,8.0,5.8521,35.3354,0.415027,simultaneous,2,120
train_002289,Train-Target-002289,-34.10767595,-75.79614401,7,77,216,1,sar,19.9363,34.6244,-90.0,5.9826,79.2962,0.266182,single,1,120
train_000235,Train-Target-000235,-0.59895505,45.17489926,3,17,136,1,optical,7.5395,50.4244,8.0,4.6268,87.9975,0.353444,simultaneous,2,120
train_000942,Train-Target-000942,-18.62596286,33.62485789,10,64,192,1,infrared,28.7221,86.2589,-90.0,7.6614,75.7593,0.377957,simultaneous,2,120
train_000183,Train-Target-000183,59.36372016,-129.38037982,2,75,133,1,sar,17.8549,69.4444,-90.0,6.3131,69.7917,0.345844,sequential,2,120
train_000961,Train-Target-000961,-34.62786566,97.99381641,9,68,213,1,optical,2.5029,41.6405,8.0,6.3830,54.4188,0.314277,simultaneous,2,120
train_001685,Train-Target-001685,48.11509914,17.98677313,3,36,78,1,optical,4.6444,56.8830,8.0,4.5108,57.8954,0.191316,single,1,120
train_001284,Train-Target-001284,-22.90849350,7.21718981,9,42,180,1,optical,2.3356,23.9335,8.0,7.2911,51.7641,0.360135,sequential,2,120
train_001567,Train-Target-001567,-50.83611294,156.79623815,9,83,238,1,sar,19.0839,76.4044,-90.0,4.8065,54.1938,0.192145,simultaneous,2,120
train_002452,Train-Target-002452,-10.03437299,0.73613493,6,20,96,1,sar,14.2062,44.4038,-90.0,5.0517,51.9168,0.296584,single,1,120
train_002065,Train-Target-002065,-5.02452744,-106.61387400,10,55,213,1,optical,8.8931,29.9443,8.0,8.1156,31.2320,0.239101,single,1,120
train_000014,Train-Target-000014,-82.81370980,79.04423785,1,19,63,1,optical,4.5035,52.4230,8.0,8.1018,45.8749,0.320388,single,1,120
train_001611,Train-Target-001611,18.14654817,158.17101982,9,148,207,1,optical,3.0039,34.9013,8.0,5.2587,34.6420,0.238718,sequential,2,120
train_000373,Train-Target-000373,-21.13528105,47.96636690,4,162,222,1,optical,9.6288,44.3043,8.0,4.7472,21.0310,0.386127,single,1,120
train_001483,Train-Target-001483,-83.82387141,-133.52960158,9,75,222,1,optical,5.0063,23.9892,8.0,6.5802,76.4904,0.277493,single,1,120
train_002053,Train-Target-002053,-19.38038805,-140.49384078,2,20,151,1,sar,15.2883,64.5619,-90.0,7.8648,56.4273,0.227711,single,1,120
train_002122,Train-Target-002122,33.67203072,95.01647683,5,96,168,1,optical,3.4583,32.9257,8.0,6.6718,39.2780,0.413477,single,1,120
train_002777,Train-Target-002777,-5.93561071,-157.39361604,3,111,224,1,optical,4.2413,16.1951,8.0,6.4782,85.9785,0.379083,single,1,120
train_000831,Train-Target-000831,-1.93775902,-91.21453397,1,81,173,1,sar,10.5332,106.8491,-90.0,4.7889,65.1443,0.224986,sequential,2,120
train_002787,Train-Target-002787,-2.60169007,-145.08820043,10,60,122,1,optical,2.8080,30.0378,8.0,8.3582,55.5457,0.426734,single,1,120
train_001186,Train-Target-001186,27.58530093,39.93307624,8,119,218,1,optical,4.0930,38.1755,8.0,6.7859,76.0995,0.361854,single,1,120
train_001700,Train-Target-001700,-72.25609842,57.35607280,4,133,203,1,optical,9.1791,49.8142,8.0,7.8168,42.0625,0.208897,single,1,120
train_001854,Train-Target-001854,-54.72022814,-43.93818011,3,123,233,1,optical,9.8104,30.3542,8.0,5.5613,42.2893,0.308449,single,1,120
train_000697,Train-Target-000697,-60.75052674,-48.77635112,8,54,175,1,optical,8.3731,22.0922,8.0,5.9142,27.4465,0.413867,simultaneous,2,120
train_001733,Train-Target-001733,22.85809440,-65.01419617,8,31,165,1,optical,2.0587,61.2604,8.0,5.6257,33.1854,0.419836,single,1,120
train_000424,Train-Target-000424,53.31557473,19.18900521,10,139,231,1,optical,9.3310,19.1499,8.0,7.9334,25.2786,0.276891,single,1,120
train_002081,Train-Target-002081,-23.75270213,-91.55792178,7,62,149,1,sar,15.6495,94.2920,-90.0,5.3643,74.1337,0.318368,single,1,120
train_000663,Train-Target-000663,12.56563946,141.09189996,1,21,173,1,optical,5.6546,63.5955,8.0,8.1378,83.3980,0.327909,simultaneous,2,120
train_002396,Train-Target-002396,-60.66166599,6.36606240,5,116,167,1,sar,16.6712,66.2908,-90.0,5.2848,63.4908,0.326371,simultaneous,2,120
train_000421,Train-Target-000421,41.57899745,70.93113028,5,70,124,1,optical,2.3340,33.1581,8.0,7.9803,35.4942,0.299010,single,1,120
train_001777,Train-Target-001777,26.83756345,-96.47670071,5,57,180,1,infrared,33.7936,132.3022,-90.0,6.2115,78.7934,0.242754,sequential,2,120
train_002087,Train-Target-002087,24.36495935,93.13748074,4,34,86,1,optical,5.1525,16.5593,8.0,6.7075,69.2898,0.345026,single,1,120
train_000809,Train-Target-000809,-68.52823129,40.85908027,10,49,192,1,optical,3.2907,20.0310,8.0,5.5777,58.5361,0.323059,single,1,120
train_002629,Train-Target-002629,-16.82012895,-147.82082534,7,42,155,1,sar,13.3125,75.9334,-90.0,7.6509,53.6081,0.419643,simultaneous,2,120
train_003036,Train-Target-003036,-31.20804139,-68.24361386,8,35,83,1,sar,13.4587,93.4096,-90.0,7.3779,32.3089,0.360727,sequential,2,120
train_000637,Train-Target-000637,-12.28051720,-25.03477209,5,69,147,1,infrared,31.3736,51.1515,-90.0,7.0640,71.4044,0.411432,sequential,2,120
train_002914,Train-Target-002914,-19.86442004,-28.95167209,9,33,77,1,optical,2.7981,36.2345,8.0,7.9883,41.8455,0.291309,single,1,120
train_001778,Train-Target-001778,79.65437667,-130.44814932,9,46,202,1,sar,13.0904,32.2167,-90.0,7.4904,24.8067,0.421875,single,1,120
train_000818,Train-Target-000818,-46.74058151,60.27146533,9,156,230,1,optical,3.2215,57.6473,8.0,5.8258,88.8785,0.209914,sequential,2,120
train_000701,Train-Target-000701,27.48859653,-129.11540128,6,8,166,1,optical,3.1363,60.7238,8.0,6.3752,28.1639,0.303322,single,1,120
train_000620,Train-Target-000620,-41.07418085,-101.05608802,3,49,99,1,optical,5.7265,42.0788,8.0,5.8677,63.5796,0.201164,simultaneous,2,120
train_000854,Train-Target-000854,40.64679452,-97.87842362,5,134,178,1,optical,4.8875,63.1642,8.0,6.3147,71.1184,0.278749,single,1,120
train_000667,Train-Target-000667,12.11648651,-68.08167398,6,84,202,1,optical,5.6855,27.1389,8.0,5.8980,43.6498,0.203488,single,1,120
train_001189,Train-Target-001189,3.01166985,-99.04042594,9,141,183,1,optical,6.0711,21.3346,8.0,6.2180,30.8083,0.382478,sequential,2,120
train_000090,Train-Target-000090,29.94114127,-26.68228521,4,103,210,1,optical,5.8199,50.7167,8.0,4.7214,21.3881,0.206777,single,1,120
train_000819,Train-Target-000819,-16.81739950,-63.46847526,7,20,147,1,optical,8.7616,13.0246,8.0,8.2066,59.4835,0.319676,single,1,120
train_002995,Train-Target-002995,39.33887055,48.58658767,2,19,169,1,sar,10.0680,67.0301,-90.0,7.9939,60.0344,0.391928,single,1,120
train_002072,Train-Target-002072,-38.15664010,-147.34853982,8,93,222,1,optical,4.4385,36.8313,8.0,6.1425,87.3312,0.288361,single,1,120
train_002562,Train-Target-002562,24.47730135,-103.13024452,10,141,194,1,optical,2.2593,47.8342,8.0,5.9336,55.8434,0.421683,simultaneous,2,120
train_001344,Train-Target-001344,-3.99100096,119.05668537,7,79,164,1,optical,8.0237,17.8571,8.0,7.5577,61.1685,0.205381,sequential,2,120
train_000299,Train-Target-000299,13.56529692,34.43604236,5,68,159,1,infrared,37.6053,69.8646,-90.0,5.1756,55.3257,0.213312,single,1,120
train_002073,Train-Target-002073,64.13582575,59.70369372,6,94,185,1,sar,10.5658,43.2463,-90.0,5.1465,57.7606,0.429941,single,1,120
train_002793,Train-Target-002793,18.87503749,-129.53435579,8,10,67,1,sar,16.7921,26.6286,-90.0,8.2636,77.3081,0.400261,single,1,120
train_002751,Train-Target-002751,-40.76183463,44.14524301,2,111,223,1,optical,7.2781,16.2405,8.0,6.4273,29.5389,0.262777,single,1,120
train_000128,Train-Target-000128,38.32586507,96.13929153,8,106,178,1,optical,9.8403,30.1533,8.0,5.1034,50.8476,0.356227,single,1,120
train_000894,Train-Target-000894,57.89671200,81.46369338,8,102,225,1,sar,18.8456,98.7971,-90.0,5.1379,29.2370,0.333111,simultaneous,2,120
train_002019,Train-Target-002019,45.12505971,164.83892598,2,71,179,1,optical,9.2247,21.8735,8.0,8.0332,72.5029,0.236465,single,1,120
train_002248,Train-Target-002248,-42.44064602,-43.78029722,9,87,205,1,infrared,23.2261,113.4647,-90.0,7.6371,33.7953,0.409129,simultaneous,2,120
train_003004,Train-Target-003004,69.40566335,111.73524359,3,85,146,1,optical,8.9162,39.6309,8.0,5.6772,81.3229,0.420207,single,1,120
train_000696,Train-Target-000696,-34.98897755,173.23343225,6,18,123,1,optical,6.3125,27.3053,8.0,4.5119,67.1796,0.346409,sequential,2,120
train_001263,Train-Target-001263,9.80257132,135.12181937,3,148,191,1,infrared,33.1316,123.4002,-90.0,6.3116,39.1088,0.410617,single,1,120
train_001416,Train-Target-001416,37.12359948,-178.56222181,5,62,200,1,optical,8.5598,42.3150,8.0,7.8758,77.7189,0.426315,single,1,120
train_001539,Train-Target-001539,-27.27734025,164.26352038,5,58,178,1,sar,15.7272,93.8257,-90.0,6.2333,24.8986,0.433577,single,1,120
train_000683,Train-Target-000683,-0.71383245,28.33017714,7,51,165,1,infrared,25.5723,130.1080,-90.0,6.8529,26.9661,0.194086,single,1,120
train_001256,Train-Target-001256,28.69239321,-100.82292671,7,28,165,1,infrared,32.9216,121.1537,-90.0,5.4468,20.2577,0.341472,single,1,120
train_000139,Train-Target-000139,19.45047641,51.10978594,1,19,170,1,infrared,18.7873,136.7158,-90.0,6.1000,27.8928,0.248904,single,1,120
train_001579,Train-Target-001579,11.54481006,105.64716683,10,65,107,1,optical,7.5916,43.4277,8.0,8.1319,71.6585,0.345306,single,1,120
train_002070,Train-Target-002070,47.38254556,125.00738746,1,41,159,1,optical,5.8114,48.2201,8.0,8.1401,48.6366,0.211438,single,1,120
train_002282,Train-Target-002282,-45.25812242,-114.55131533,10,19,117,1,sar,15.3577,73.0437,-90.0,7.9074,89.9822,0.444843,single,1,120
train_001836,Train-Target-001836,6.99716971,147.71440106,4,120,224,1,sar,9.3312,38.2928,-90.0,7.3156,47.9451,0.288458,single,1,120
train_001073,Train-Target-001073,-44.34401125,-87.88062414,9,48,193,1,optical,4.1061,28.1185,8.0,5.1000,26.5967,0.386853,single,1,120
train_000758,Train-Target-000758,-55.02914086,23.43950545,6,76,198,1,sar,10.6185,53.2623,-90.0,5.1929,58.0690,0.267548,single,1,120
train_001247,Train-Target-001247,-59.85500043,-95.77402679,8,121,221,1,optical,8.1925,12.4507,8.0,6.8494,78.0387,0.239198,single,1,120
train_001913,Train-Target-001913,-18.69131963,165.16279039,10,1,50,1,infrared,18.8821,87.1650,-90.0,5.1530,37.9972,0.208006,single,1,120
train_001500,Train-Target-001500,5.62118976,-72.38690222,10,75,156,1,optical,6.9944,29.2581,8.0,6.5727,31.4609,0.416409,single,1,120
train_000610,Train-Target-000610,-46.20766898,174.65300568,10,25,103,1,sar,12.8054,60.0245,-90.0,5.6754,84.6133,0.375035,single,1,120
train_002500,Train-Target-002500,0.40622050,3.37271445,4,109,193,1,optical,9.4001,50.3980,8.0,7.9193,46.6856,0.367804,sequential,2,120
train_000449,Train-Target-000449,-39.39919206,165.25427524,5,20,116,1,sar,14.9960,108.6276,-90.0,7.8181,37.8512,0.308719,simultaneous,2,120
train_002576,Train-Target-002576,53.35547720,136.45059301,3,192,238,1,infrared,25.9194,47.7881,-90.0,6.4454,31.9120,0.315464,sequential,2,120
train_003047,Train-Target-003047,37.28810802,-173.29273396,10,59,199,1,sar,13.7465,90.7113,-90.0,6.8096,31.3772,0.267492,simultaneous,2,120
train_002942,Train-Target-002942,-76.76636317,153.49274105,6,30,166,1,optical,7.9785,59.2705,8.0,8.1253,38.5414,0.425345,sequential,2,120
train_001362,Train-Target-001362,20.71332424,147.64147755,3,31,101,1,optical,9.6562,33.3734,8.0,6.6263,38.3064,0.304808,single,1,120
train_002432,Train-Target-002432,20.78065016,84.18771192,8,36,105,1,sar,21.6627,75.0794,-90.0,8.3202,64.6730,0.183805,single,1,120
train_001516,Train-Target-001516,-22.58983901,-63.85982700,9,114,210,1,sar,21.3356,41.4744,-90.0,8.3339,37.3084,0.389642,sequential,2,120
train_002641,Train-Target-002641,9.17487528,-87.73011674,6,1,72,1,sar,8.9988,64.7313,-90.0,7.1510,50.6092,0.409845,single,1,120
train_002445,Train-Target-002445,-64.64602609,75.35435598,10,20,114,1,sar,15.9968,98.2708,-90.0,7.6524,36.2110,0.276024,single,1,120
train_002004,Train-Target-002004,19.60461933,-156.71963539,10,189,230,1,sar,16.9463,84.9748,-90.0,7.4294,72.9740,0.263751,single,1,120
train_001520,Train-Target-001520,-37.39801952,81.22402539,3,51,92,1,sar,12.5350,28.4012,-90.0,5.1901,78.9044,0.303076,single,1,120
train_001442,Train-Target-001442,-24.22084576,-122.63929901,4,17,125,1,optical,4.0569,13.6000,8.0,4.6894,33.0275,0.313644,single,1,120
train_002780,Train-Target-002780,32.74233477,150.73930142,2,18,134,1,infrared,36.8441,64.6036,-90.0,7.1967,70.2374,0.339181,single,1,120
train_001307,Train-Target-001307,28.84205075,109.74833686,3,145,198,1,optical,5.9076,52.9921,8.0,7.6982,47.1808,0.393351,single,1,120
train_002042,Train-Target-002042,-70.29385596,-71.74463532,5,158,228,1,infrared,28.1338,50.4978,-90.0,5.6085,30.6846,0.296526,sequential,2,120
train_002140,Train-Target-002140,68.31013631,152.96891945,8,82,143,1,optical,4.6255,35.7716,8.0,7.6107,89.6429,0.252439,single,1,120
train_002724,Train-Target-002724,23.22762895,90.07783172,5,86,212,1,sar,8.7070,76.1799,-90.0,8.1114,44.6818,0.274064,single,1,120
train_002625,Train-Target-002625,-10.87835968,-29.35877719,6,5,69,1,optical,5.6121,21.5972,8.0,5.1767,57.4330,0.210070,single,1,120
train_002776,Train-Target-002776,-74.43395087,42.91814136,3,36,95,1,optical,3.4674,50.0737,8.0,7.8789,28.8231,0.241855,sequential,2,120
train_000562,Train-Target-000562,31.41478322,-155.59675061,4,119,159,1,infrared,25.4900,80.9048,-90.0,5.3594,33.2782,0.215531,sequential,2,120
train_001741,Train-Target-001741,9.64360949,-31.67954838,5,136,235,1,optical,5.9782,45.8689,8.0,5.0852,33.2022,0.285587,single,1,120
train_000537,Train-Target-000537,33.83711747,106.92784248,8,81,229,1,infrared,33.7198,122.3652,-90.0,4.9247,23.0055,0.335059,sequential,2,120
train_001905,Train-Target-001905,40.59292186,160.18105809,9,133,180,1,optical,9.8080,39.6773,8.0,5.3119,22.2120,0.198831,single,1,120
train_001056,Train-Target-001056,-50.60641080,15.73130597,10,61,132,1,sar,17.9343,29.3941,-90.0,6.5605,32.4741,0.340579,single,1,120
train_001322,Train-Target-001322,-7.40163373,125.50967519,2,44,128,1,optical,6.3664,38.2385,8.0,6.7018,37.9188,0.434326,sequential,2,120
train_002212,Train-Target-002212,10.90418158,53.29645668,10,34,119,1,optical,4.4714,10.0722,8.0,5.4410,80.8070,0.254049,single,1,120
train_000190,Train-Target-000190,25.54365940,-83.85415186,2,86,161,1,optical,6.5887,28.0395,8.0,6.9604,72.4807,0.293715,single,1,120
train_001942,Train-Target-001942,-13.30330695,-73.89690039,2,57,156,1,optical,8.8005,35.3170,8.0,7.5561,81.2532,0.413404,single,1,120
train_001171,Train-Target-001171,-54.33058783,-55.45870816,2,136,192,1,optical,8.3233,19.9203,8.0,7.9150,40.3444,0.270860,single,1,120
train_001525,Train-Target-001525,42.84886635,87.95206766,9,82,217,1,optical,3.8655,36.3941,8.0,7.9478,30.9513,0.385292,single,1,120
train_000436,Train-Target-000436,-8.12205964,-112.62917891,3,17,70,1,sar,11.8783,43.9258,-90.0,7.0461,89.0158,0.362446,single,1,120
train_002507,Train-Target-002507,-21.71673878,152.95531537,4,73,122,1,sar,8.8078,109.1452,-90.0,5.1333,61.2877,0.373058,single,1,120
train_001994,Train-Target-001994,42.60261195,81.78070741,1,13,115,1,sar,20.4010,28.2982,-90.0,8.2434,24.2515,0.207459,single,1,120
train_002657,Train-Target-002657,-1.38455863,-94.43388327,4,17,132,1,optical,4.9491,55.6864,8.0,6.1727,85.8067,0.193442,simultaneous,2,120
train_002880,Train-Target-002880,-48.42197702,-53.73431793,3,93,204,1,optical,6.4484,58.5234,8.0,8.0679,74.5363,0.326211,single,1,120
train_000903,Train-Target-000903,11.56659017,42.03779860,4,98,236,1,optical,3.4433,19.0394,8.0,5.0033,35.8412,0.420643,single,1,120
train_000793,Train-Target-000793,-10.34635449,21.18981466,7,68,222,1,optical,6.5881,38.8076,8.0,5.5721,34.1183,0.447017,single,1,120
train_001373,Train-Target-001373,-32.40745802,-142.26141018,8,76,200,1,optical,4.5225,18.2024,8.0,5.1426,76.8551,0.438954,single,1,120
train_002061,Train-Target-002061,-38.18203017,172.22327125,4,179,226,1,optical,7.5260,52.5065,8.0,6.1578,27.2487,0.236215,sequential,2,120
train_002580,Train-Target-002580,16.65122409,65.29616084,8,62,216,1,optical,2.6681,59.8733,8.0,5.0120,85.1641,0.210273,simultaneous,2,120
train_002479,Train-Target-002479,6.35013298,-124.52177409,6,98,165,1,optical,7.6825,16.3163,8.0,7.6361,66.3901,0.372148,simultaneous,2,120
train_000792,Train-Target-000792,32.74225520,-74.70158708,10,9,96,1,sar,21.7488,81.7921,-90.0,5.6210,75.1964,0.375332,single,1,120
train_000914,Train-Target-000914,-50.26999414,2.45379181,2,15,128,1,sar,10.8142,38.3814,-90.0,6.8874,51.1649,0.204754,single,1,120
train_001672,Train-Target-001672,-59.44523376,-23.72957682,5,47,183,1,optical,2.7526,27.4495,8.0,6.5263,81.1628,0.408404,single,1,120
train_000192,Train-Target-000192,24.11395059,19.86121984,9,85,164,1,sar,17.3240,81.7539,-90.0,6.8130,76.3725,0.193453,single,1,120
train_000414,Train-Target-000414,-41.72785623,34.48825486,2,146,201,1,sar,20.2192,85.2945,-90.0,6.4528,41.6664,0.320919,single,1,120
train_000016,Train-Target-000016,18.53400392,-8.23116331,3,60,158,1,optical,4.6572,10.6300,8.0,4.9335,84.3443,0.323543,single,1,120
train_001530,Train-Target-001530,70.87069738,-30.31376131,7,42,147,1,sar,14.9632,57.3373,-90.0,6.2054,84.0269,0.308939,single,1,120
train_001781,Train-Target-001781,-37.73553881,6.06645468,8,8,95,1,infrared,25.8434,75.2957,-90.0,7.7228,89.5150,0.282102,single,1,120
