target_id,target_name,target_type,latitude_deg,longitude_deg,priority,release_step,deadline_step,duration,required_mode,required_resolution_m,required_swath_km,min_sun_elevation_deg,energy_cost,original_data_mb,compression_ratio,cooperation_mode,required_observers,max_coordination_gap_steps,observation_duration_seconds,area_width_km,area_height_km,area_orientation_deg,coverage_threshold
train_002488,Train-Target-002488,area,22.30705918,64.24965941,4,96,172,1,optical,3.9606,52.9304,8.0,5.0008,28.8901,0.426109,auto,0,120,20.0,33.8710,39.4958,123.0411,0.95
train_001029,Train-Target-001029,area,58.02675099,-44.80710890,10,29,167,1,optical,2.1226,52.7837,8.0,4.8960,83.0286,0.186281,auto,0,120,20.0,45.2845,40.1007,161.0917,0.95
train_002113,Train-Target-002113,area,-62.07314689,91.16540478,9,4,156,1,sar,10.6883,55.0797,-90.0,7.9066,57.4932,0.227641,auto,0,120,20.0,232.8122,206.6280,121.7766,0.95
train_001768,Train-Target-001768,point,72.34666295,100.39171532,3,82,235,1,optical,5.2047,58.2138,8.0,5.9071,27.8322,0.259182,single,1,120,5.0,,,,
train_001932,Train-Target-001932,point,75.13889787,-18.65416769,8,56,189,1,optical,3.4578,57.4555,8.0,5.4472,37.4452,0.209326,single,1,120,5.0,,,,
train_000710,Train-Target-000710,area,59.90671155,-143.62895768,1,57,155,1,optical,7.9697,37.7533,8.0,5.3291,40.0065,0.408648,auto,0,120,20.0,33.9512,43.6581,43.5675,0.95
train_002388,Train-Target-002388,point,-74.10529861,150.02436878,1,44,137,1,optical,7.4684,38.5006,8.0,7.1790,65.0455,0.227221,single,1,120,5.0,,,,
train_000347,Train-Target-000347,point,-46.99074998,33.99203989,4,11,163,1,optical,9.4951,22.0996,8.0,5.1139,36.7001,0.282061,single,1,120,5.0,,,,
train_000348,Train-Target-000348,area,-86.56610106,9.91089450,6,67,205,1,optical,7.1039,13.4597,8.0,5.0777,21.4222,0.423523,auto,0,120,20.0,260.1420,191.3982,295.3941,0.95
train_000298,Train-Target-000298,point,-14.91212344,41.60586770,3,166,219,1,sar,8.2330,38.6801,-90.0,8.1418,46.5122,0.267316,single,1,120,5.0,,,,
train_002284,Train-Target-002284,point,12.34630401,-169.08448263,5,33,155,1,sar,17.3897,42.1538,-90.0,4.6847,21.5873,0.338485,single,1,120,5.0,,,,
train_002267,Train-Target-002267,area,60.78702402,73.91274782,5,52,187,1,optical,6.0092,53.9004,8.0,8.0717,87.7063,0.345795,auto,0,120,20.0,162.3149,195.8943,247.7479,0.95
train_002755,Train-Target-002755,area,-48.35443297,51.30649134,3,16,159,1,optical,4.4043,61.1684,8.0,7.0193,42.0445,0.305059,auto,0,120,20.0,53.2794,56.7924,53.0607,0.95
train_001253,Train-Target-001253,area,75.70991663,-98.61468273,1,71,214,1,optical,2.4048,32.7933,8.0,4.7714,88.7796,0.315142,auto,0,120,20.0,29.6905,26.1793,330.5417,0.95
train_002577,Train-Target-002577,area,29.40001999,130.04635458,6,83,207,1,optical,5.9069,58.3029,8.0,7.6466,44.6399,0.260769,auto,0,120,20.0,197.6550,163.8197,207.4928,0.95
train_001625,Train-Target-001625,area,-4.64862165,-99.34241482,3,125,222,1,optical,8.6955,58.9241,8.0,7.9971,79.8793,0.426086,auto,0,120,20.0,66.6029,113.7275,222.5099,0.95
train_002532,Train-Target-002532,point,-20.19979766,-70.64818815,9,25,159,1,sar,8.4854,41.2702,-90.0,7.3954,77.6082,0.309892,single,1,120,5.0,,,,
train_001541,Train-Target-001541,point,13.63156394,2.48395630,9,53,193,1,optical,6.1295,36.7942,8.0,4.9926,67.6472,0.266660,single,1,120,5.0,,,,
train_002822,Train-Target-002822,point,32.05114600,-97.76334349,10,133,188,1,optical,2.0223,49.1452,8.0,6.5239,45.7136,0.303076,single,1,120,5.0,,,,
train_000928,Train-Target-000928,point,33.83935094,152.41741012,10,90,153,1,optical,4.0308,29.7129,8.0,6.2538,21.1525,0.240042,single,1,120,5.0,,,,
train_000910,Train-Target-000910,area,-28.35029544,121.94696066,7,104,228,1,sar,19.8806,88.5592,-90.0,7.5824,89.9591,0.369635,auto,0,120,20.0,286.3030,210.2004,201.4840,0.95
train_000572,Train-Target-000572,point,-36.26576345,65.00067394,5,9,167,1,infrared,27.2161,99.7694,-90.0,6.7265,89.3530,0.418788,single,1,120,5.0,,,,
train_000236,Train-Target-000236,point,10.52229316,102.15823000,2,49,167,1,optical,6.6295,15.3477,8.0,7.7505,31.1810,0.237124,sequential,2,120,5.0,,,,
train_002989,Train-Target-002989,point,0.95082054,-140.94175991,9,34,74,1,sar,19.6117,81.5678,-90.0,5.9138,48.9572,0.288804,sequential,2,120,5.0,,,,
train_001456,Train-Target-001456,area,-13.09498547,-18.19556487,2,143,226,1,optical,2.9488,31.8927,8.0,7.6065,20.6843,0.229500,auto,0,120,20.0,16.2444,39.4194,82.9863,0.95
train_002958,Train-Target-002958,area,-11.72537140,132.36812419,4,31,138,1,optical,6.4916,40.2804,8.0,8.2444,65.8024,0.382561,auto,0,120,20.0,221.3340,169.0937,143.8690,0.95
train_001161,Train-Target-001161,point,32.30038265,-104.61641006,7,107,227,1,optical,3.0402,62.8356,8.0,7.6651,40.0760,0.189026,sequential,2,120,5.0,,,,
train_001910,Train-Target-001910,area,3.63354303,4.41417008,7,122,165,1,optical,8.2887,63.7243,8.0,7.3205,43.7927,0.343783,auto,0,120,20.0,89.3317,119.2008,9.2236,0.95
train_002557,Train-Target-002557,area,4.13661616,-10.84993006,8,73,214,1,sar,19.1702,55.5853,-90.0,6.8734,36.2031,0.213242,auto,0,120,20.0,16.9531,13.3103,114.3889,0.95
train_001439,Train-Target-001439,area,-59.14305643,-150.94509149,2,16,84,1,sar,11.2137,29.7645,-90.0,5.7659,59.1490,0.198085,auto,0,120,20.0,12.7129,48.2830,130.9610,0.95
train_000690,Train-Target-000690,area,-56.60967706,30.77925215,8,90,163,1,optical,5.8086,14.8619,8.0,5.2902,89.6353,0.265863,auto,0,120,20.0,163.9972,165.6176,225.3075,0.95
train_000325,Train-Target-000325,area,54.06523605,103.64236762,6,70,196,1,optical,4.2443,35.3544,8.0,5.0124,31.3450,0.423055,auto,0,120,20.0,268.0608,178.8795,28.5152,0.95
train_001417,Train-Target-001417,point,-57.30579791,98.68278148,9,60,110,1,optical,7.0226,54.3292,8.0,6.2297,84.0977,0.343623,simultaneous,2,120,5.0,,,,
train_000950,Train-Target-000950,area,26.14625713,-155.15915614,7,94,167,1,optical,6.7857,38.1238,8.0,6.5756,86.7323,0.241936,auto,0,120,20.0,96.4688,90.2762,134.4750,0.95
train_002100,Train-Target-002100,point,-46.71323596,138.56359761,1,47,193,1,sar,8.7249,64.4992,-90.0,5.6933,45.1815,0.259089,sequential,2,120,5.0,,,,
train_000761,Train-Target-000761,area,-6.69539041,-119.79071043,7,10,154,1,optical,7.1350,50.7013,8.0,6.5860,60.1567,0.220041,auto,0,120,20.0,133.5926,74.1132,62.4413,0.95
train_001640,Train-Target-001640,area,10.64193449,48.54548064,3,16,97,1,optical,9.5631,52.6544,8.0,4.6693,53.5556,0.296421,auto,0,120,20.0,75.3828,53.3056,137.4148,0.95
train_001261,Train-Target-001261,area,28.16751475,-139.97664702,7,176,227,1,optical,5.1483,55.9737,8.0,7.8352,46.3096,0.316562,auto,0,120,20.0,162.1580,298.6156,151.3288,0.95
train_000815,Train-Target-000815,area,-50.19190640,-143.59340607,3,58,175,1,optical,3.4892,47.4380,8.0,4.6287,21.5502,0.404061,auto,0,120,20.0,163.4104,169.4626,310.0700,0.95
train_000701,Train-Target-000701,point,46.60294870,133.75299261,3,176,234,1,sar,19.2519,75.7087,-90.0,5.4337,20.3579,0.436667,simultaneous,2,120,5.0,,,,
train_001664,Train-Target-001664,area,67.31952184,-173.61764843,10,128,181,1,sar,13.6795,74.1097,-90.0,5.2670,76.7687,0.330016,auto,0,120,20.0,216.0921,256.1987,85.4487,0.95
train_000859,Train-Target-000859,area,-20.83176039,-35.43715019,5,70,165,1,optical,3.9931,31.6938,8.0,6.8515,65.0564,0.428244,auto,0,120,20.0,33.6115,34.4247,314.5776,0.95
train_000901,Train-Target-000901,area,61.76338616,64.20879154,8,38,116,1,sar,19.9486,48.3933,-90.0,6.3274,69.9396,0.427077,auto,0,120,20.0,121.1857,115.0738,201.6752,0.95
train_002523,Train-Target-002523,point,-1.55068510,-125.40319592,5,103,239,1,infrared,34.0297,104.6205,-90.0,6.3898,32.5174,0.182987,single,1,120,5.0,,,,
train_002616,Train-Target-002616,area,-42.36487098,104.88701920,10,119,164,1,sar,12.2748,78.1043,-90.0,5.0268,28.0145,0.235788,auto,0,120,20.0,251.0964,149.3951,72.1142,0.95
train_001187,Train-Target-001187,point,17.56633944,-47.47061491,1,26,129,1,optical,7.9295,35.4745,8.0,8.3191,21.6752,0.431660,single,1,120,5.0,,,,
train_000890,Train-Target-000890,point,-11.58688777,-173.65713327,8,60,115,1,sar,12.9776,85.7020,-90.0,4.5949,50.4500,0.384733,sequential,2,120,5.0,,,,
train_000483,Train-Target-000483,point,-16.51192141,113.92669010,2,66,153,1,optical,8.3077,60.1571,8.0,8.1331,29.1170,0.274757,single,1,120,5.0,,,,
train_002300,Train-Target-002300,area,-7.10556481,84.71878196,5,55,130,1,optical,6.1187,24.6778,8.0,8.0145,44.3276,0.286003,auto,0,120,20.0,96.5235,91.6201,300.7929,0.95
train_000178,Train-Target-000178,area,-44.37372936,-162.51872588,4,140,186,1,sar,17.9986,33.6324,-90.0,6.5131,74.7768,0.422209,auto,0,120,20.0,43.5760,32.7533,327.8114,0.95
train_001672,Train-Target-001672,point,-6.63438763,105.33020980,3,45,133,1,optical,5.3926,58.1117,8.0,5.8803,24.1693,0.412292,simultaneous,2,120,5.0,,,,
train_002757,Train-Target-002757,area,46.68000866,138.82501997,6,13,159,1,optical,7.3140,29.0666,8.0,5.1154,37.5559,0.370930,auto,0,120,20.0,23.0495,37.8359,176.9959,0.95
train_001111,Train-Target-001111,area,-35.86914255,-86.20836435,6,85,239,1,sar,18.9934,65.4278,-90.0,7.0574,81.9544,0.352298,auto,0,120,20.0,67.8234,59.1493,216.1573,0.95
train_000484,Train-Target-000484,point,-41.44706389,118.43910793,2,105,194,1,optical,4.6832,33.2999,8.0,6.5333,65.2313,0.235507,sequential,2,120,5.0,,,,
train_002883,Train-Target-002883,point,-43.61400404,168.13430288,7,64,188,1,sar,15.2738,67.6781,-90.0,6.6218,84.7195,0.395416,simultaneous,2,120,5.0,,,,
train_001167,Train-Target-001167,area,-29.02195400,5.61838891,7,22,138,1,optical,7.4592,24.1562,8.0,4.7873,33.5884,0.199586,auto,0,120,20.0,68.1396,67.8467,284.5693,0.95
train_001291,Train-Target-001291,area,-61.17263154,9.93787909,10,168,215,1,infrared,20.2324,103.8803,-90.0,5.5854,87.9104,0.317121,auto,0,120,20.0,129.0083,62.1902,64.6141,0.95
train_001245,Train-Target-001245,point,10.92523658,115.05613785,7,34,95,1,optical,8.9672,16.1453,8.0,5.3252,75.1986,0.340439,simultaneous,2,120,5.0,,,,
train_002286,Train-Target-002286,area,41.50158635,-30.60180200,10,87,230,1,infrared,30.5117,80.1536,-90.0,5.6656,82.3580,0.417517,auto,0,120,20.0,137.6102,108.4112,41.2678,0.95
train_002977,Train-Target-002977,area,-43.48833771,-158.62777353,8,7,75,1,optical,9.4069,23.5434,8.0,5.8226,67.8477,0.183881,auto,0,120,20.0,47.3046,44.4162,233.6960,0.95
train_002069,Train-Target-002069,area,-26.84422284,150.04305052,6,113,229,1,optical,3.1400,29.9135,8.0,7.2938,51.7863,0.325319,auto,0,120,20.0,104.9578,118.5906,97.1419,0.95
train_001804,Train-Target-001804,area,17.97883319,42.32753547,5,27,182,1,infrared,35.6642,113.5079,-90.0,4.6097,63.3829,0.359856,auto,0,120,20.0,48.5289,45.4823,251.9940,0.95
train_001587,Train-Target-001587,point,20.31938672,-92.17956112,10,70,214,1,sar,14.5953,89.2038,-90.0,6.2250,77.6017,0.385552,sequential,2,120,5.0,,,,
train_001181,Train-Target-001181,area,18.58872054,-60.36877431,10,106,232,1,optical,8.6445,52.6419,8.0,7.9900,69.2238,0.330235,auto,0,120,20.0,277.9363,225.7412,155.0072,0.95
train_003055,Train-Target-003055,area,58.00791342,-10.10357546,6,119,231,1,sar,9.9840,41.9894,-90.0,5.3619,55.6284,0.210566,auto,0,120,20.0,232.9553,243.5074,31.2811,0.95
train_002143,Train-Target-002143,area,-1.49636712,44.99332838,10,52,209,1,optical,5.3548,29.6916,8.0,6.9492,87.1612,0.244725,auto,0,120,20.0,25.1341,14.1205,202.2055,0.95
train_002913,Train-Target-002913,area,-16.33563401,-128.50566417,7,109,171,1,optical,7.9443,10.8777,8.0,6.0845,26.0064,0.409048,auto,0,120,20.0,166.7444,205.6289,315.9367,0.95
train_000469,Train-Target-000469,area,-81.48038510,-60.98545946,5,73,211,1,sar,15.2613,46.5826,-90.0,8.3591,55.1084,0.201810,auto,0,120,20.0,158.3219,214.5121,31.6683,0.95
train_001251,Train-Target-001251,area,-47.73297039,-94.46090011,6,101,164,1,infrared,34.4192,115.4252,-90.0,4.7777,66.8859,0.427595,auto,0,120,20.0,138.8717,54.3081,293.8953,0.95
train_001765,Train-Target-001765,area,34.56565995,-56.06253170,9,0,100,1,sar,19.6837,88.8705,-90.0,6.6083,73.7165,0.211179,auto,0,120,20.0,15.2954,32.4308,61.6045,0.95
train_000802,Train-Target-000802,area,-13.20626709,-148.10875311,8,67,175,1,sar,19.4876,45.6917,-90.0,8.1283,66.7894,0.344003,auto,0,120,20.0,243.4494,246.9277,208.9849,0.95
train_002590,Train-Target-002590,point,76.96078021,179.15187754,4,169,239,1,sar,17.4897,40.1299,-90.0,7.0818,88.6135,0.318777,single,1,120,5.0,,,,
train_001025,Train-Target-001025,area,-2.73886351,109.87490992,6,82,220,1,optical,5.9219,43.0040,8.0,8.1730,56.7263,0.187695,auto,0,120,20.0,83.8801,78.6128,113.1393,0.95
train_001040,Train-Target-001040,point,-36.37167990,-13.87340131,10,73,208,1,sar,15.7446,46.4356,-90.0,6.6011,85.4200,0.438253,single,1,120,5.0,,,,
train_001228,Train-Target-001228,area,-55.03287308,15.90492442,10,131,237,1,infrared,19.4991,56.3902,-90.0,7.2865,53.3200,0.326478,auto,0,120,20.0,22.7651,28.4320,73.6027,0.95
train_000392,Train-Target-000392,area,-2.38999440,17.15633487,7,34,154,1,infrared,23.1291,136.1918,-90.0,5.2236,24.3853,0.340619,auto,0,120,20.0,267.1472,156.1442,197.4554,0.95
train_000104,Train-Target-000104,area,-27.25462986,118.79640276,4,94,227,1,infrared,31.8360,87.7999,-90.0,7.0611,20.1291,0.217339,auto,0,120,20.0,124.1213,137.2878,277.1856,0.95
train_003028,Train-Target-003028,area,-29.64638545,-14.12337656,4,1,134,1,optical,2.1440,60.6748,8.0,6.4272,74.2039,0.441022,auto,0,120,20.0,80.5418,123.1873,84.0903,0.95
train_001780,Train-Target-001780,area,-49.24804771,137.62810324,7,138,234,1,optical,3.1703,20.1092,8.0,6.5322,34.6177,0.289215,auto,0,120,20.0,124.7188,110.6685,61.1130,0.95
train_003047,Train-Target-003047,area,-6.70152930,156.30390885,9,91,157,1,optical,5.6889,57.6657,8.0,5.1709,30.3335,0.381967,auto,0,120,20.0,244.4774,242.8825,304.9721,0.95
train_002352,Train-Target-002352,area,-56.19520443,-21.29303757,3,20,171,1,optical,8.3209,63.0065,8.0,4.5913,81.2537,0.363976,auto,0,120,20.0,50.0516,92.0232,126.8705,0.95
train_001565,Train-Target-001565,area,57.20749898,40.57970087,2,159,208,1,sar,12.0348,93.2415,-90.0,5.9893,27.9822,0.434734,auto,0,120,20.0,28.1590,20.5724,121.3093,0.95
train_000361,Train-Target-000361,point,-15.35543411,-156.46836560,8,133,223,1,sar,8.0100,109.4367,-90.0,7.1767,50.6181,0.310488,simultaneous,2,120,5.0,,,,
train_002549,Train-Target-002549,area,-20.70343014,16.91197378,1,112,183,1,sar,19.8364,95.6114,-90.0,6.9474,40.5833,0.202117,auto,0,120,20.0,76.5584,64.3833,60.0140,0.95
train_002602,Train-Target-002602,point,80.15635402,2.42014508,2,5,91,1,sar,9.1127,41.6753,-90.0,4.8662,58.8436,0.422011,sequential,2,120,5.0,,,,
train_000548,Train-Target-000548,area,30.67946235,125.76029868,5,25,153,1,sar,17.1476,29.9878,-90.0,6.3828,76.9020,0.263386,auto,0,120,20.0,184.2032,146.1718,275.9316,0.95
train_002522,Train-Target-002522,area,-60.82412189,-103.58560417,10,119,218,1,infrared,32.1715,53.0268,-90.0,6.6839,36.2794,0.282295,auto,0,120,20.0,17.2896,27.2701,213.8343,0.95
train_000006,Train-Target-000006,area,-5.66679248,-46.40887562,3,49,207,1,optical,8.0599,34.4979,8.0,7.7655,87.5266,0.436617,auto,0,120,20.0,12.4741,36.2535,195.3769,0.95
train_002840,Train-Target-002840,area,-18.16873704,48.76465013,8,35,192,1,sar,18.3101,95.6455,-90.0,7.0447,87.1746,0.181975,auto,0,120,20.0,64.6076,100.8189,48.4802,0.95
train_000748,Train-Target-000748,area,-25.92539597,57.80439656,6,7,68,1,sar,21.3926,45.2846,-90.0,6.7937,37.0467,0.309686,auto,0,120,20.0,13.2048,42.8104,314.8233,0.95
train_002350,Train-Target-002350,area,8.88216642,-126.99020588,10,123,187,1,optical,6.7317,34.4227,8.0,5.4279,61.5283,0.349384,auto,0,120,20.0,292.9407,289.0894,114.2782,0.95
train_000022,Train-Target-000022,area,38.16258067,-32.37711528,3,17,67,1,optical,9.9818,15.8188,8.0,6.8479,81.7240,0.411706,auto,0,120,20.0,254.8149,179.9659,103.3851,0.95
train_000112,Train-Target-000112,area,-22.19351412,106.44853009,2,107,172,1,optical,3.0840,44.1217,8.0,6.9105,50.1857,0.432271,auto,0,120,20.0,36.0183,27.2026,276.7450,0.95
train_001963,Train-Target-001963,area,71.82243036,38.71127162,10,77,196,1,optical,2.4116,43.9156,8.0,5.2320,72.0270,0.198432,auto,0,120,20.0,25.2570,23.9797,337.5378,0.95
train_001402,Train-Target-001402,area,-21.45076328,119.52182041,5,66,154,1,optical,6.9499,28.7582,8.0,5.9972,54.4767,0.219499,auto,0,120,20.0,60.2760,50.5498,105.3441,0.95
train_001964,Train-Target-001964,area,71.24612188,34.02756806,10,46,124,1,optical,3.6801,16.6172,8.0,5.1431,78.2676,0.269605,auto,0,120,20.0,42.0974,30.6161,336.2050,0.95
train_000510,Train-Target-000510,area,-47.64967828,91.82115538,10,103,161,1,optical,5.5496,36.9449,8.0,7.4153,27.7666,0.437720,auto,0,120,20.0,38.1124,30.5480,339.3566,0.95
train_001177,Train-Target-001177,point,33.19277040,-152.65969086,7,10,106,1,optical,8.6871,15.6947,8.0,5.6281,31.8560,0.407247,sequential,2,120,5.0,,,,
train_001491,Train-Target-001491,point,15.76723919,17.19365698,8,56,135,1,optical,3.2945,19.0465,8.0,7.3328,65.6596,0.386115,single,1,120,5.0,,,,
train_003025,Train-Target-003025,area,24.82215385,34.45675492,5,87,194,1,optical,7.3798,46.3088,8.0,8.2324,71.5986,0.403252,auto,0,120,20.0,49.6899,18.6633,222.8468,0.95
train_001665,Train-Target-001665,area,44.93374982,169.52974239,4,64,149,1,optical,7.2507,33.5799,8.0,4.8715,50.2570,0.273293,auto,0,120,20.0,40.7756,43.9535,234.6710,0.95
train_000278,Train-Target-000278,point,41.90587193,-61.61589821,7,54,131,1,sar,14.2442,25.2118,-90.0,5.8553,48.1635,0.404528,single,1,120,5.0,,,,
train_002991,Train-Target-002991,area,-30.07193575,-152.44714553,3,79,236,1,optical,3.1664,17.6331,8.0,6.9695,25.7676,0.350750,auto,0,120,20.0,88.7399,107.7591,65.6848,0.95
train_002762,Train-Target-002762,area,57.12943659,77.64234458,9,79,219,1,optical,3.9485,38.6531,8.0,6.0566,63.0540,0.347760,auto,0,120,20.0,49.9574,19.4281,133.1219,0.95
train_002086,Train-Target-002086,area,27.00995037,-53.19140550,4,147,234,1,infrared,25.0606,78.2446,-90.0,5.7740,70.0022,0.313973,auto,0,120,20.0,26.5587,19.3219,339.7173,0.95
train_002439,Train-Target-002439,area,-29.76817495,153.17633785,3,47,152,1,optical,5.8493,30.1700,8.0,6.8601,86.3398,0.218863,auto,0,120,20.0,174.6823,260.9563,334.8000,0.95
train_001026,Train-Target-001026,area,-34.71268159,95.91282990,10,119,197,1,optical,4.2982,58.5593,8.0,7.8101,85.7667,0.443172,auto,0,120,20.0,108.3273,68.0034,165.0179,0.95
train_002054,Train-Target-002054,area,-18.86950525,-125.22180635,6,89,179,1,sar,20.5239,58.4475,-90.0,7.5107,76.4901,0.286587,auto,0,120,20.0,29.4424,47.6882,88.4176,0.95
train_000817,Train-Target-000817,area,-9.77804158,149.81777290,8,83,135,1,optical,4.5677,27.6650,8.0,5.8688,87.1279,0.238317,auto,0,120,20.0,183.6884,180.8273,352.5870,0.95
train_002868,Train-Target-002868,point,-19.42577619,109.68155662,9,28,175,1,optical,4.6770,27.8388,8.0,7.1446,26.8577,0.244680,single,1,120,5.0,,,,
train_001551,Train-Target-001551,area,-50.77254348,-60.33964508,5,121,233,1,optical,5.8633,40.6979,8.0,5.3359,46.2865,0.233277,auto,0,120,20.0,183.1647,238.2227,57.9571,0.95
train_002831,Train-Target-002831,point,23.07682765,-29.11946870,4,32,192,1,optical,2.6389,30.6138,8.0,7.7478,60.7070,0.245262,sequential,2,120,5.0,,,,
train_000614,Train-Target-000614,area,-27.12842035,-4.12820942,1,42,201,1,optical,2.9601,43.5755,8.0,8.0756,78.5909,0.404726,auto,0,120,20.0,45.0541,37.6272,34.4383,0.95
train_001986,Train-Target-001986,point,-62.56440668,-12.25759730,5,137,231,1,optical,4.9035,61.5125,8.0,6.8753,22.4391,0.344560,simultaneous,2,120,5.0,,,,
train_002065,Train-Target-002065,area,0.16423835,-36.56373900,4,116,191,1,sar,11.3792,50.5121,-90.0,5.3677,20.9852,0.389494,auto,0,120,20.0,21.3833,35.9248,128.0555,0.95
train_002454,Train-Target-002454,point,16.22863870,-122.77339233,3,105,177,1,infrared,32.9529,139.9899,-90.0,7.3019,29.9011,0.414523,single,1,120,5.0,,,,
train_001589,Train-Target-001589,area,-57.67718155,161.14125090,1,76,173,1,sar,11.9133,64.7523,-90.0,4.5847,81.9065,0.336144,auto,0,120,20.0,34.7748,12.8931,24.6222,0.95
train_003071,Train-Target-003071,area,13.17745462,-105.50632620,8,20,83,1,sar,9.4060,102.0422,-90.0,7.6879,82.1789,0.332451,auto,0,120,20.0,198.4336,203.9277,168.6677,0.95
train_002479,Train-Target-002479,area,-0.32222680,88.66781892,9,112,204,1,optical,6.6954,41.0675,8.0,7.7712,30.2342,0.327022,auto,0,120,20.0,75.8801,118.6750,232.0838,0.95
train_000356,Train-Target-000356,area,38.03767833,40.85719837,4,143,223,1,infrared,39.0161,56.6952,-90.0,6.9939,80.7885,0.435786,auto,0,120,20.0,269.3120,296.9483,262.3564,0.95
train_002239,Train-Target-002239,point,-37.76141558,2.50829058,6,45,205,1,infrared,32.7787,122.7132,-90.0,4.8912,26.2775,0.349271,single,1,120,5.0,,,,
train_001712,Train-Target-001712,point,-10.19055075,127.97979526,8,16,145,1,sar,8.0550,86.9064,-90.0,6.1553,87.6005,0.314621,sequential,2,120,5.0,,,,
train_002264,Train-Target-002264,area,-16.69594752,-76.42709644,9,56,183,1,optical,5.6082,18.1645,8.0,8.3505,73.3570,0.323121,auto,0,120,20.0,17.0953,34.7385,244.9649,0.95
train_001060,Train-Target-001060,area,-17.52464518,133.31445007,4,27,169,1,optical,5.6324,62.7039,8.0,6.5666,78.6443,0.280217,auto,0,120,20.0,49.0705,16.4488,216.3270,0.95
train_001332,Train-Target-001332,point,-48.63433641,41.61274166,6,20,124,1,optical,5.2262,53.4143,8.0,5.1784,57.7240,0.342846,single,1,120,5.0,,,,
train_002947,Train-Target-002947,area,-44.88466361,-107.11185555,4,47,93,1,sar,16.2834,87.9112,-90.0,8.0259,82.5735,0.360473,auto,0,120,20.0,210.7002,176.9528,60.3388,0.95
train_001578,Train-Target-001578,area,-42.84853530,-75.99187329,10,83,220,1,optical,5.3699,19.9073,8.0,6.1991,42.6315,0.431443,auto,0,120,20.0,245.6695,270.0261,141.9755,0.95
